"GeneName"	"padj"	"pvalue"	"lfcSE"	"stat"	"log2FoldChange"	"baseMean"
"ENSG00000102221"	6.53423777006533e-05	1.36676401998808e-05	0.431764431152925	4.34913364862004	1.87780121580448	60.376873567664
"ENSG00000182872"	0.00558269219013453	0.0021640896526102	0.092863857540405	3.06673728875676	0.284789054696956	1151.09851348582
"ENSG00000130985"	1.71903237119428e-05	3.02234439917767e-06	0.117801941823632	4.66929546255288	0.550052072437005	7787.75647286477
"ENSG00000224975"	1.62930324565873e-06	2.0598727574493e-07	0.219765581035356	5.19385167453523	1.14142983106569	47.3201417060801
"ENSG00000102225"	0.000818626897848288	0.000242511372434199	0.101946532201743	3.67004120606021	0.374147973995339	1474.77977209097
"ENSG00000102226"	5.46198662992516e-05	1.1174932307093e-05	0.123726313706458	4.39309294367371	0.5435411956906	1054.6438237892
"ENSG00000196741"	0.00458662904309444	0.0017294623974478	0.268487898107491	-3.13314116978435	-0.841210487149446	14.8931564014308
"ENSG00000078061"	0.00991268286218183	0.00416393147186987	0.0709043590630766	2.8654681578253	0.203174183146258	1691.92261834366
"ENSG00000102265"	0.4906469226849	0.400569477020789	0.284260800353893	0.840604606871783	0.238950938330543	5084.52927713048
"ENSG00000267064"	4.04161071294468e-08	2.83914802149006e-09	0.233772040589738	5.94063807900343	1.38875508613373	20.8200296858141
"ENSG00000188459"	0.000872650203908477	0.000260704677702488	0.0946451023799986	-3.65150829411629	-0.34559737633805	282.824039106942
"ENSG00000197779"	0.0016020149415113	0.000522026120256339	0.123628099389646	3.46919206284356	0.428889621146994	431.484892232373
"ENSG00000068438"	0.000109168767330921	2.4440528341353e-05	0.0802104904561125	-4.21990500362159	-0.338480650018691	480.452397454219
"ENSG00000102312"	0.739273908364867	0.672324254189681	0.174008218565474	-0.422960262059785	-0.0735985617250091	103.797003417777
"ENSG00000147155"	0.919803201551153	0.896998163496166	0.233724202286949	0.129454325803029	0.0302566090309077	580.621298088705
"ENSG00000286268"	0.56972928192719	0.482930207442317	0.195964760484611	0.701597505954752	0.137488387211024	416.877616617437
"ENSG00000068354"	0.000225270980288454	5.56393854627033e-05	0.10572410796891	4.03058000779893	0.426129475921863	475.522598220919
"ENSG00000102317"	0.238757043800849	0.167158119213581	0.13457984259527	-1.38139312303658	-0.185907669060451	3172.95869612179
"ENSG00000279528"	0.149030138771867	0.0960186620012843	0.218045346177657	-1.66446939613465	-0.362929805682296	22.9382238552063
"ENSG00000101940"	0.0897026508484793	0.053094367129521	0.11285332133684	1.93415260947253	0.218275545951292	850.101681375788
"ENSG00000015285"	0.582054901581526	0.496126784715816	0.157819793230559	-0.680596590791956	-0.10741161323221	2691.85644939191
"LRG_125"	0.578898258375362	0.492667250585092	0.158327006252409	-0.686072723168681	-0.108623840330735	2665.25814805667
"ENSG00000101945"	0.72222254354377	0.652657818029273	0.156199717816425	-0.450072981241629	-0.0703012726667394	174.569935358146
"ENSG00000094631"	1.75355732783033e-06	2.23232232371833e-07	0.0993594014816164	5.17887144216593	0.514569566843842	1858.03663850283
"ENSG00000102103"	0.187461699304221	0.125435558536797	0.0643549671028098	1.53235215007684	0.0986144722081152	681.492096734047
"ENSG00000147144"	7.42663518701629e-06	1.1504562280556e-06	0.181089361102129	4.86398502274188	0.88081594017865	109.013456819667
"ENSG00000269313"	0.0240173859042067	0.0115183734346769	0.218183785407026	2.52656602834874	0.551255740145924	27.9302209220674
"ENSG00000102007"	0.00469927620882879	0.00177910417666009	0.283553744056603	3.12482574426146	0.886056039309798	1590.25671852798
"ENSG00000101997"	0.00767579754623942	0.0031076256299464	0.140671480162204	-2.95688642391374	-0.415949589923473	594.976461613993
"ENSG00000049769"	0.154961093004947	0.100482791747161	0.144124310682227	1.64251755178834	0.236726709934954	80.7324072928872
"ENSG00000270012"	0.132310675707067	0.0835533325487809	0.180447433163941	1.73043081325893	0.312251798520366	47.0402704315252
"ENSG00000273820"	2.89513843402328e-06	3.96358237991282e-07	0.206057565291165	5.07069851346209	1.04485579000953	67.415843245814
"ENSG00000171365"	0.145959871116485	0.093702101439892	0.151277397399315	-1.67618428473834	-0.253568796156848	1105.40850097783
"ENSG00000147082"	0.321167554853085	0.23841098006361	0.330284671493144	-1.17896784498326	-0.389395007381274	17.1095350181926
"ENSG00000226881"	0.456785815272074	0.366402183613514	0.306195692802216	-0.903233119668718	-0.27656609083887	6.70202700736087
"ENSG00000122824"	0.583500044643906	0.49773173819979	0.838628099973866	0.678063017278146	0.568642699842518	6.76162990002151
"ENSG00000189369"	4.07954639363467e-07	4.25053092371026e-08	0.169893967330183	-5.4801134927291	-0.931038222699411	118.848952081165
"ENSG00000179222"	8.68600970859974e-05	1.88649807474753e-05	0.185983581598324	-4.27791761906948	-0.795622440577115	352.155997363897
"ENSG00000179304"	0.00268816238966019	0.000940486566079459	0.189450493357852	-3.30775020670904	-0.626654908565566	550.675630696374
"ENSG00000286118"	0.177990201251303	0.11813477938226	0.423364196300989	-1.56265068631841	-0.661570351912382	6.42433580955185
